year,month,day,RMM1,RMM2,phase,amplitude
1985,12,9,5.90284988E-02,0.62076199,6,0.62356299
1985,12,10,0.25100100,0.53493702,6,0.59089702
1985,12,11,0.43641600,0.39324400,5,0.58745199
1985,12,12,0.57584500,0.52835298,5,0.78150702
1985,12,13,0.48813501,0.49657699,6,0.69632202
1985,12,14,0.60228300,9.55464989E-02,5,0.60981500
1985,12,15,0.72972101,9.69119966E-02,5,0.73612899
1985,12,16,0.57463598,-0.18323000,4,0.60314298
1985,12,17,0.27186599,-0.37424999,3,0.46257800
1985,12,18,-2.49432996E-02,-0.28698999,2,0.28806701
1985,12,19,-8.79506990E-02,-0.20717999,2,0.22507399
1985,12,20,-0.28086001,-0.16109000,1,0.32377601
1985,12,21,-0.55785000,-0.14580999,1,0.57658601
1985,12,22,-0.38493001,-0.17732000,1,0.42380899
1985,12,23,-0.47033000,-0.21920000,1,0.51889998
1985,12,24,-0.93156999,-0.30401000,1,0.97992301
1985,12,25,-0.83814001,-0.32012999,1,0.89719701
1985,12,26,-0.71259999,-0.22097000,1,0.74607199
1985,12,27,-0.70760000,-0.69681001,1,0.99309599
1985,12,28,-0.93562001,-1.2468400,2,1.5588500
1985,12,29,-1.1132100,-1.4207799,2,1.8049600
1985,12,30,-0.96662998,-1.7217799,2,1.9745700
1985,12,31,-0.56629002,-2.0428600,2,2.1199000
1986,1,1,-0.32648000,-1.5589499,2,1.5927700
1986,1,2,-0.41769999,-1.8268900,2,1.8740300
1986,1,3,3.29149999E-02,-2.4015000,3,2.4017200
1986,1,4,0.49274299,-2.4921601,3,2.5404100
1986,1,5,0.58510602,-2.7686601,3,2.8298099
1986,1,6,0.66501302,-3.1388299,3,3.2085099
1986,1,7,0.99160099,-3.2551401,3,3.4028201
1986,1,8,1.2806000,-3.3624799,3,3.5980799
1986,1,9,1.6421900,-3.0454199,3,3.4599700
1986,1,10,2.0410199,-2.5621400,3,3.2757101
1986,1,11,2.4410701,-1.9613000,4,3.1313801
1986,1,12,2.4760101,-1.4337800,4,2.8611801
1986,1,13,2.7212999,-0.87971997,4,2.8599601
1986,1,14,2.8857801,-0.48996001,4,2.9270699
1986,1,15,2.7788301,-0.14445999,4,2.7825799
1986,1,16,2.5980599,-6.86073005E-02,4,2.5989599
1986,1,17,2.4357200,0.27788901,5,2.4515200
1986,1,18,2.1391301,0.45767900,5,2.1875401
1986,1,19,1.8219800,0.75111401,5,1.9707299
1986,1,20,1.6906300,1.0943300,5,2.0139000
1986,1,21,1.4808400,1.3168200,5,1.9816400
1986,1,22,1.1232800,1.5161800,6,1.8869400
1986,1,23,0.90413398,1.6954000,6,1.9214200
1986,1,24,0.64150703,2.0611701,6,2.1586900
1986,1,25,0.39578500,2.0781600,6,2.1155200
1986,1,26,0.30096501,1.9306300,6,1.9539500
1986,1,27,0.16830400,1.7107700,6,1.7190300
1986,1,28,-5.66329993E-02,1.6148300,7,1.6158201
1986,1,29,-0.24687000,1.5761300,7,1.5953400
1986,1,30,-0.35043001,1.5711200,7,1.6097300
1986,1,31,-7.50973001E-02,1.4835900,7,1.4854900
1986,2,1,-0.16256000,1.2108700,7,1.2217300
1986,2,2,-9.27957986E-03,0.97983497,7,0.97987902
1986,2,3,-0.42989999,0.86478502,7,0.96574903
1986,2,4,-0.71390998,0.93763000,7,1.1784800
1986,2,5,-0.81387001,1.0320100,7,1.3143100
1986,2,6,-0.98443002,0.81421697,8,1.2775199
1986,2,7,-1.0269099,0.16487999,8,1.0400701
1986,2,8,-1.4048300,-0.35247999,1,1.4483800
1986,2,9,-1.4479100,-0.61671001,1,1.5737799
1986,2,10,-1.1341300,-0.33814999,1,1.1834700
1986,2,11,-0.89908999,-0.26097000,1,0.93619901
1986,2,12,-0.69378000,-2.90032998E-02,1,0.69438797
1986,2,13,-0.48129001,0.10507500,8,0.49262300
1986,2,14,1.56548992E-02,0.21871500,6,0.21927500
1986,2,15,0.26144600,0.19190800,5,0.32431901
1986,2,16,0.25258499,-8.09625015E-02,4,0.26524401
1986,2,17,-1.99242998E-02,-6.24486990E-03,1,2.08800007E-02
1986,2,18,1.69041008E-02,-2.83202007E-02,3,3.29815000E-02
1986,2,19,0.46016601,-1.06645003E-02,4,0.46028900
1986,2,20,0.11725900,-7.85152987E-02,4,0.14111800
1986,2,21,-0.13369000,0.41135001,7,0.43253100
1986,2,22,-0.48703000,0.46402600,8,0.67269301
1986,2,23,-0.82726997,0.58528000,8,1.0133700
1986,2,24,-1.1829700,0.56498301,8,1.3109601
1986,2,25,-1.4442199,0.35024300,8,1.4860899
1986,2,26,-1.2784700,0.24301100,8,1.3013600
1986,2,27,-1.4083600,-0.24411000,1,1.4293600
1986,2,28,-1.4406800,-0.70462000,1,1.6037600
1986,3,1,-1.1311400,-1.1539000,2,1.6158500
1986,3,2,-0.91716999,-1.3066500,2,1.5964100
1986,3,3,-0.88783997,-1.6158800,2,1.8437300
1986,3,4,-0.73351997,-1.7665300,2,1.9127700
1986,3,5,-0.60447001,-1.8510000,2,1.9471999
1986,3,6,-0.48657000,-2.0634401,2,2.1200299
1986,3,7,-0.52768999,-2.1816199,2,2.2445300
1986,3,8,-0.83638000,-2.3813801,2,2.5239799
1986,3,9,-1.0766900,-2.4558101,2,2.6814699
1986,3,10,-1.0608900,-2.5598400,2,2.7709701
1986,3,11,-1.1145200,-2.7199199,2,2.9394100
1986,3,12,-0.78974998,-2.8380401,2,2.9458699
1986,3,13,-0.57130003,-2.8970599,2,2.9528501
1986,3,14,-5.33795990E-02,-3.0045099,2,3.0049801
1986,3,15,0.40376401,-2.8306899,3,2.8593400
1986,3,16,0.77180099,-2.7225599,3,2.8298399
1986,3,17,1.2424300,-2.5567400,3,2.8426299
1986,3,18,1.3616000,-2.4130499,3,2.7707000
1986,3,19,1.2887700,-2.3000300,3,2.6364801
1986,3,20,1.3209300,-2.1546700,3,2.5273399
1986,3,21,1.4500800,-1.8702700,3,2.3665600
1986,3,22,1.5085800,-1.4084300,4,2.0638499
1986,3,23,1.7775600,-1.2480800,4,2.1719601
1986,3,24,1.7423900,-1.0565500,4,2.0376999
1986,3,25,1.4952500,-0.63072997,4,1.6228300
1986,3,26,1.3229700,-0.43390000,4,1.3923100
1986,3,27,1.2947000,-0.10944000,4,1.2993200
1986,3,28,1.6084800,0.34713900,5,1.6455100
1986,3,29,1.7667000,0.56153202,5,1.8537900
1986,3,30,1.6816300,0.81118703,5,1.8670501
1986,3,31,1.5595000,0.74966699,5,1.7303300
1986,4,1,1.3307000,0.61266798,5,1.4649700
1986,4,2,1.1026000,0.99402797,5,1.4845300
1986,4,3,0.66679800,1.1137100,6,1.2980601
1986,4,4,0.24114200,1.3168300,6,1.3387300
1986,4,5,-5.66609018E-02,1.4666500,7,1.4677500
1986,4,6,5.08436002E-02,1.2550900,6,1.2561200
1986,4,7,0.15629900,0.92007101,6,0.93325198
1986,4,8,0.19378500,0.78758800,6,0.81107801
1986,4,9,0.29935199,0.70749003,6,0.76821500
1986,4,10,0.45761299,1.1335100,6,1.2224000
1986,4,11,0.72081202,1.2747600,6,1.4644400
1986,4,12,0.76603198,1.6100100,6,1.7829601
1986,4,13,0.35948199,1.7936300,6,1.8293000
1986,4,14,2.24147998E-02,1.8612200,6,1.8613501
1986,4,15,-0.27750999,1.8821700,7,1.9025199
1986,4,16,-0.37294000,1.7738800,7,1.8126600
1986,4,17,-0.50430000,1.5162100,7,1.5978700
1986,4,18,-0.50339001,1.4123200,7,1.4993500
1986,4,19,-0.47183001,1.4790500,7,1.5524800
1986,4,20,-0.52564001,1.2112000,7,1.3203400
1986,4,21,-0.48874000,0.79908198,7,0.93669701
1986,4,22,-0.61910999,0.34844700,8,0.71043098
1986,4,23,-0.50626999,0.10426200,8,0.51689100
1986,4,24,-0.43248001,-5.27996011E-02,1,0.43569201
1986,4,25,-0.31909001,-0.36302999,2,0.48333201
1986,4,26,-0.13762000,-0.23666000,2,0.27376199
1986,4,27,4.63786982E-02,-0.25246999,3,0.25669801
1986,4,28,0.38187599,-0.46917999,3,0.60494697
1986,4,29,0.60808498,-0.45780000,4,0.76114702
1986,4,30,0.59851700,-0.25856000,4,0.65197802
1986,5,1,0.80068898,-0.15837000,4,0.81620198
1986,5,2,1.0544699,-1.74979996E-02,4,1.0546200
1986,5,3,1.0724000,0.11288800,5,1.0783200
1986,5,4,0.91117197,0.38747799,5,0.99013799
1986,5,5,0.98249000,0.46065199,5,1.0851200
1986,5,6,0.98640299,0.50339001,5,1.1074300
1986,5,7,0.90511203,0.74553901,5,1.1726300
1986,5,8,0.69730502,0.97295398,6,1.1970299
1986,5,9,0.64097798,1.5264800,6,1.6556000
1986,5,10,0.72857302,1.8918101,6,2.0272501
1986,5,11,0.74204898,1.7328700,6,1.8850700
1986,5,12,0.38317901,1.7013900,6,1.7440100
1986,5,13,0.21515501,1.6416500,6,1.6556900
1986,5,14,0.22282401,1.6172100,6,1.6324900
1986,5,15,0.32546499,1.4059401,6,1.4431200
1986,5,16,0.40735000,1.5328600,6,1.5860699
1986,5,17,0.31052601,1.5821400,6,1.6123199
1986,5,18,0.25314501,1.5435300,6,1.5641500
1986,5,19,0.18567900,1.5825900,6,1.5934500
1986,5,20,-0.12248000,1.6485200,7,1.6530700
1986,5,21,-0.53592998,1.8381500,7,1.9146800
1986,5,22,-0.99378002,1.9665500,7,2.2033899
1986,5,23,-1.3008699,2.0471599,7,2.4255099
1986,5,24,-1.6360300,1.9318800,7,2.5315499
1986,5,25,-2.0206101,1.1986600,8,2.3494000
1986,5,26,-2.1341500,0.52257299,8,2.1971900
1986,5,27,-2.4324999,0.12974200,8,2.4359601
1986,5,28,-2.4989500,9.98772010E-02,8,2.5009401
1986,5,29,-2.1986799,4.23354991E-02,8,2.1990900
1986,5,30,-2.0771501,-2.35134996E-02,1,2.0772800
1986,5,31,-1.7253799,-0.37911999,1,1.7665401
1986,6,1,-1.4385400,-0.53066999,1,1.5332900
1986,6,2,-1.0545800,-0.72970003,1,1.2824200
1986,6,3,-0.62190998,-0.98417002,2,1.1641999
1986,6,4,-0.38183999,-1.2095200,2,1.2683600
1986,6,5,-0.22352999,-1.1301301,2,1.1520300
1986,6,6,-0.11029000,-1.0542001,2,1.0599600
1986,6,7,-2.14517992E-02,-0.93142003,2,0.93166500
1986,6,8,-0.12435000,-0.96471000,2,0.97269201
1986,6,9,-1.22055998E-02,-1.0181800,2,1.0182500
1986,6,10,0.39721200,-1.1494800,3,1.2161700
1986,6,11,0.58392102,-1.1567200,3,1.2957500
1986,6,12,0.81081998,-0.98742002,3,1.2776700
1986,6,13,0.98925400,-0.91587001,4,1.3481200
1986,6,14,1.2448000,-0.78281999,4,1.4704900
1986,6,15,1.3980900,-0.55653000,4,1.5047801
1986,6,16,1.3453100,-6.63030967E-02,4,1.3469400
1986,6,17,1.5880200,0.36646199,5,1.6297500
1986,6,18,1.7609900,0.72960401,5,1.9061500
1986,6,19,1.8563300,0.73251897,5,1.9956300
1986,6,20,1.8868001,0.69334000,5,2.0101600
1986,6,21,1.8900501,0.85449803,5,2.0742300
1986,6,22,1.7746500,1.3116000,5,2.2067399
1986,6,23,1.7042201,1.6330400,5,2.3603401
1986,6,24,1.2601200,1.7121000,6,2.1258399
1986,6,25,0.57978898,1.8097500,6,1.9003500
1986,6,26,1.04080997E-02,1.9635000,6,1.9635299
1986,6,27,-0.35291001,1.9051501,7,1.9375600
1986,6,28,-0.68962997,1.6982501,7,1.8329300
1986,6,29,-0.82128000,1.4958301,7,1.7064500
1986,6,30,-0.77442998,1.5906800,7,1.7691801
1986,7,1,-0.99673998,1.8013700,7,2.0587399
1986,7,2,-0.80694997,1.7876400,7,1.9613301
1986,7,3,-0.95362002,1.3093600,7,1.6198200
1986,7,4,-1.0135300,1.3754100,7,1.7085100
1986,7,5,-0.99733001,0.73314703,8,1.2378100
1986,7,6,-0.64506000,0.32494301,8,0.72227901
1986,7,7,-0.28219000,1.82933006E-02,8,0.28277999
1986,7,8,-0.11166000,-0.22288001,2,0.24928200
1986,7,9,0.11395100,-0.36280999,3,0.38028201
1986,7,10,0.54760402,-0.57384998,3,0.79320300
1986,7,11,0.96066302,-0.68008000,4,1.1770200
1986,7,12,1.2220100,-0.51595002,4,1.3264600
1986,7,13,1.1226400,-0.19706000,4,1.1398000
1986,7,14,1.3196400,-0.24639000,4,1.3424400
1986,7,15,1.1469001,-1.29578998E-02,4,1.1469700
1986,7,16,0.71378702,0.25382599,5,0.75757498
1986,7,17,0.42220801,0.62057698,6,0.75058299
1986,7,18,0.32450899,0.94435298,6,0.99855298
1986,7,19,0.22018200,1.0458000,6,1.0687300
1986,7,20,9.18394998E-02,0.86542201,6,0.87028199
1986,7,21,-4.29118983E-02,0.88805598,7,0.88909203
1986,7,22,-0.10304000,0.67308903,7,0.68093097
1986,7,23,-0.31279001,0.45067099,7,0.54858297
1986,7,24,-0.64840001,0.50739503,8,0.82333100
1986,7,25,-0.48447999,0.46538499,8,0.67179000
1986,7,26,-0.29521000,0.25048599,8,0.38716000
1986,7,27,-0.19842000,0.25331399,7,0.32177699
1986,7,28,-3.08097005E-02,0.30868399,7,0.31021801
1986,7,29,0.14949299,0.32277501,6,0.35571301
1986,7,30,0.31542099,0.52496302,6,0.61243498
1986,7,31,0.72220200,0.78395200,6,1.0659100
1986,8,1,1.0064100,0.98221397,5,1.4062800
1986,8,2,1.0417600,0.96834099,5,1.4223000
1986,8,3,1.1914600,0.97978699,5,1.5425800
1986,8,4,1.3584800,1.1596700,5,1.7861400
1986,8,5,1.4700400,1.3664500,5,2.0070400
1986,8,6,1.3800200,1.6671400,6,2.1642101
1986,8,7,1.1660000,1.6630100,6,2.0310500
1986,8,8,1.0919100,1.6808400,6,2.0043700
1986,8,9,0.76043701,1.5260201,6,1.7049900
1986,8,10,0.67530203,1.5355000,6,1.6774400
1986,8,11,0.74425000,1.6078700,6,1.7717600
1986,8,12,0.86766899,1.7574500,6,1.9599700
1986,8,13,0.79546797,1.9403900,6,2.0971100
1986,8,14,0.57086599,2.1326399,6,2.2077200
1986,8,15,0.53249002,2.1060901,6,2.1723599
1986,8,16,0.13410801,1.9120300,6,1.9167200
1986,8,17,-0.31569999,1.8884200,7,1.9146301
1986,8,18,-0.39583001,1.7771300,7,1.8206800
1986,8,19,-0.79036999,1.7365700,7,1.9079800
1986,8,20,-0.72244000,1.7105700,7,1.8568701
1986,8,21,-0.57494003,1.3159100,7,1.4360300
1986,8,22,-0.73150003,1.0939500,7,1.3159800
1986,8,23,-0.91688001,0.95232499,7,1.3219600
1986,8,24,-0.65932000,0.67963600,7,0.94689399
1986,8,25,-0.61290997,0.28818801,8,0.67728001
1986,8,26,-0.56572998,-4.99342009E-02,1,0.56792599
1986,8,27,-0.73395997,-0.48175001,1,0.87793797
1986,8,28,-0.80097997,-0.70599002,1,1.0677100
1986,8,29,-0.65429997,-0.60987002,1,0.89445901
1986,8,30,-0.31419000,-0.61194998,2,0.68789703
1986,8,31,-0.19234000,-0.67553002,2,0.70237499
1986,9,1,-8.33073035E-02,-0.71271002,2,0.71755999
1986,9,2,0.15133899,-0.57326001,3,0.59289598
1986,9,3,0.33081901,-0.70602000,3,0.77968699
1986,9,4,0.42633599,-0.86829001,3,0.96730900
1986,9,5,0.49015501,-1.0707300,3,1.1775900
1986,9,6,0.57599598,-1.1550400,3,1.2906899
1986,9,7,0.53737700,-1.2860600,3,1.3938100
1986,9,8,0.96264398,-1.2062000,3,1.5432500
1986,9,9,1.0539000,-0.94208997,4,1.4135900
1986,9,10,1.1711400,-0.52805001,4,1.2846800
1986,9,11,1.3079500,-4.95175011E-02,4,1.3088900
1986,9,12,1.4675300,0.18422000,5,1.4790400
1986,9,13,1.3216100,0.64717400,5,1.4715600
1986,9,14,1.0710500,0.57967198,5,1.2178500
1986,9,15,0.91047901,0.88450402,5,1.2693800
1986,9,16,0.98306400,1.1908799,6,1.5442200
1986,9,17,1.0398500,1.2470800,6,1.6237299
1986,9,18,0.91293699,1.0269400,6,1.3740700
1986,9,19,0.52344102,1.0338900,6,1.1588500
1986,9,20,0.25556299,0.91560602,6,0.95060301
1986,9,21,-0.17690000,0.69187999,7,0.71413702
1986,9,22,-0.60487998,0.62313497,7,0.86843503
1986,9,23,-0.87212998,0.69540501,8,1.1154400
1986,9,24,-1.0504700,0.32811099,8,1.1005200
1986,9,25,-1.3487300,-0.25957999,1,1.3734800
1986,9,26,-1.3837301,-0.72587001,1,1.5625600
1986,9,27,-1.3715800,-0.95669001,1,1.6722701
1986,9,28,-1.0651600,-1.0067199,1,1.4656200
1986,9,29,-0.91023999,-1.0201000,2,1.3671600
1986,9,30,-0.99579000,-1.0901600,2,1.4765000
1986,10,1,-0.96765000,-1.0032400,2,1.3938600
1986,10,2,-0.71613997,-0.65423000,1,0.96999103
1986,10,3,-0.60118997,-0.37380999,1,0.70793003
1986,10,4,-0.47091001,-0.48536000,2,0.67625898
1986,10,5,-0.41034001,-0.44758001,2,0.60721499
1986,10,6,-0.39001000,-0.21125001,1,0.44354901
1986,10,7,-0.27246001,-0.14012000,1,0.30638301
1986,10,8,-0.29793999,4.54531983E-02,8,0.30138499
1986,10,9,-0.35894001,-0.17218000,1,0.39810100
1986,10,10,-0.34595999,-0.46349001,2,0.57837200
1986,10,11,-0.22993000,-0.74207002,2,0.77687800
1986,10,12,-0.43094999,-0.78852999,2,0.89861202
1986,10,13,-0.60140002,-0.67399001,2,0.90329802
1986,10,14,-0.49428999,-0.47713000,1,0.68700200
1986,10,15,-0.35146999,-0.38269001,2,0.51959801
1986,10,16,2.74317004E-02,-0.31419000,3,0.31538600
1986,10,17,0.45095301,-0.40296999,4,0.60476899
1986,10,18,0.33089101,-0.61260003,3,0.69625199
1986,10,19,0.25301301,-0.73758000,3,0.77977002
1986,10,20,9.88224000E-02,-0.60409999,3,0.61212498
1986,10,21,-0.16542999,-0.65937001,2,0.67980301
1986,10,22,-0.21958999,-0.68494999,2,0.71929300
1986,10,23,-0.35837999,-0.87971997,2,0.94992000
1986,10,24,-0.40851000,-1.2563601,2,1.3211100
1986,10,25,-0.64019001,-1.5031700,2,1.6338201
1986,10,26,-0.39717999,-1.6323700,2,1.6799901
1986,10,27,0.22574501,-1.9507101,3,1.9637300
1986,10,28,0.50409400,-2.0064199,3,2.0687799
1986,10,29,0.84119999,-2.2378299,3,2.3907101
1986,10,30,0.96180701,-2.3440700,3,2.5337200
1986,10,31,1.1734000,-2.2844300,3,2.5681701
1986,11,1,1.5200300,-2.3111701,3,2.7662301
1986,11,2,1.6984800,-2.2418001,3,2.8125601
1986,11,3,1.8921900,-1.9944800,3,2.7492399
1986,11,4,1.9853899,-1.5937700,4,2.5459599
1986,11,5,2.0125599,-1.1868200,4,2.3364301
1986,11,6,2.1077299,-0.83203000,4,2.2660100
1986,11,7,2.2609899,-0.71076000,4,2.3700800
1986,11,8,2.3174300,-0.64826000,4,2.4063900
1986,11,9,2.1206801,-0.86012000,4,2.2884700
1986,11,10,2.1571100,-0.54601002,4,2.2251401
1986,11,11,1.8513900,2.66891997E-02,5,1.8515800
1986,11,12,1.6336401,0.50255698,5,1.7091900
1986,11,13,1.2953200,1.0410399,5,1.6618100
1986,11,14,0.94923800,1.3706100,6,1.6672200
1986,11,15,0.38571101,1.4070500,6,1.4589601
1986,11,16,-0.24575999,1.4799401,7,1.5002100
1986,11,17,-0.63296002,1.2462100,7,1.3977400
1986,11,18,-0.74829000,1.3970799,7,1.5848500
1986,11,19,-0.89170003,1.1277500,7,1.4376900
1986,11,20,-0.98724002,1.0093000,7,1.4118500
1986,11,21,-1.2464700,0.80537701,8,1.4840200
1986,11,22,-1.3349900,0.43747300,8,1.4048400
1986,11,23,-1.5582100,0.15978099,8,1.5663900
1986,11,24,-1.7730800,5.95027996E-05,8,1.7730800
1986,11,25,-1.9339499,-0.13747001,1,1.9388300
1986,11,26,-2.1696000,-0.38453999,1,2.2034199
1986,11,27,-1.8724101,-0.70289999,1,1.9999900
1986,11,28,-1.5876800,-1.0727800,1,1.9161400
1986,11,29,-1.2673100,-0.89353001,1,1.5506300
1986,11,30,-0.96057999,-0.74048001,1,1.2128600
1986,12,1,-0.83345002,-0.58719999,1,1.0195301
1986,12,2,-0.85022002,-0.39052999,1,0.93562299
1986,12,3,-0.50696999,-0.29728001,1,0.58769798
1986,12,4,-0.26835999,-0.21997000,1,0.34699300
1986,12,5,-0.33563000,-0.20663001,1,0.39414001
1986,12,6,-0.39779001,-7.33987987E-02,1,0.40450799
1986,12,7,-0.52363998,-0.32126001,1,0.61433703
1986,12,8,-0.49507001,-0.63569999,2,0.80573398
1986,12,9,-0.57774001,-0.85727000,2,1.0337800
1986,12,10,-0.40447000,-0.90774000,2,0.99377400
1986,12,11,-0.20209999,-1.0144000,2,1.0343300
1986,12,12,-0.14956000,-1.1358300,2,1.1456300
1986,12,13,-0.11840000,-0.87392002,2,0.88190597
1986,12,14,-0.21708000,-0.69902003,2,0.73194999
1986,12,15,-0.45684999,-0.54391003,2,0.71031600
1986,12,16,-0.19879000,-0.11289000,1,0.22861201
1986,12,17,-0.20635000,-4.61848006E-02,1,0.21145900
1986,12,18,-0.24735001,0.24794000,7,0.35021999
1986,12,19,-0.46724001,0.18299501,8,0.50179398
1986,12,20,-0.75388998,0.14126700,8,0.76700997
1986,12,21,-0.91829002,8.69065970E-02,8,0.92238998
1986,12,22,-1.1493599,3.28083001E-02,8,1.1498300
1986,12,23,-1.4735500,2.78350990E-03,8,1.4735600
1986,12,24,-1.6071900,-0.11582000,1,1.6113600
1986,12,25,-1.4564300,-0.47872001,1,1.5330900
1986,12,26,-1.4196000,-0.86129999,1,1.6604500
1986,12,27,-1.4986900,-0.83775002,1,1.7169501
1986,12,28,-1.3604900,-0.66162997,1,1.5128400
1986,12,29,-1.0932800,-0.53504002,1,1.2171800
1986,12,30,-0.88296998,-0.66455001,1,1.1051100
1986,12,31,-0.89583999,-0.96166003,2,1.3142700
1987,1,1,-0.68023002,-0.87878001,2,1.1112900
1987,1,2,-0.38698000,-0.98714000,2,1.0602800
1987,1,3,-0.39236000,-1.0557500,2,1.1263000
1987,1,4,-0.10877000,-1.2288500,2,1.2336600
1987,1,5,-4.90606017E-02,-1.3361200,2,1.3370200
1987,1,6,6.31242022E-02,-1.3999799,3,1.4014000
1987,1,7,0.15811300,-1.5367800,3,1.5448900
1987,1,8,0.52712798,-1.5978800,3,1.6825800
1987,1,9,0.52985901,-1.4469301,3,1.5409000
1987,1,10,0.57483101,-1.4257500,3,1.5372699
1987,1,11,0.77922899,-1.2010500,3,1.4316900
1987,1,12,0.90645999,-0.89905000,4,1.2767000
1987,1,13,0.72765702,-0.55848002,4,0.91727102
1987,1,14,0.60658503,-0.38773000,4,0.71991497
1987,1,15,0.58147597,-0.44940999,4,0.73490202
1987,1,16,0.32172301,-0.38130999,3,0.49889800
1987,1,17,0.37242699,-0.31786001,4,0.48962700
1987,1,18,0.26803201,-0.37307999,3,0.45937899
1987,1,19,0.31534001,-0.55427003,3,0.63769603
1987,1,20,0.51369500,-0.44286999,4,0.67824799
1987,1,21,0.54825503,-0.75463998,3,0.93277198
1987,1,22,0.35208699,-1.0506400,3,1.1080700
1987,1,23,0.17620800,-1.0144000,3,1.0295900
1987,1,24,0.19893999,-0.74940997,3,0.77536702
1987,1,25,0.24641100,-0.69002002,3,0.73269701
1987,1,26,0.37923300,-0.79873002,3,0.88418603
1987,1,27,0.67299002,-0.61773002,4,0.91351402
1987,1,28,1.0729400,-0.52337003,4,1.1937900
1987,1,29,0.94142503,-0.34735999,4,1.0034600
1987,1,30,0.60718697,-7.96928033E-02,4,0.61239499
1987,1,31,0.41606900,0.27412599,5,0.49825501
1987,2,1,0.48065200,0.63583201,6,0.79706198
1987,2,2,0.25095400,1.0983500,6,1.1266500
1987,2,3,-1.88606996E-02,1.5898900,7,1.5900000
1987,2,4,6.28110999E-03,1.8786500,6,1.8786600
1987,2,5,-0.48536000,2.1175799,7,2.1724899
1987,2,6,-0.77223998,2.0249901,7,2.1672399
1987,2,7,-0.80926001,1.7935500,7,1.9676700
1987,2,8,-0.67192000,1.7172500,7,1.8440200
1987,2,9,-0.45486999,1.7913400,7,1.8481899
1987,2,10,-0.13702001,1.5808100,7,1.5867300
1987,2,11,0.18797199,1.5728700,6,1.5840600
1987,2,12,5.65748997E-02,1.4120100,6,1.4131500
1987,2,13,-9.79366004E-02,1.0583700,7,1.0628999
1987,2,14,-1.72713995E-02,0.61359602,7,0.61383897
1987,2,15,-7.22860023E-02,0.57912600,7,0.58362001
1987,2,16,-0.14765000,0.72648001,7,0.74133301
1987,2,17,-0.12651999,0.85675502,7,0.86604601
1987,2,18,-5.55161983E-02,1.1467700,7,1.1481200
1987,2,19,-0.17174000,1.3495400,7,1.3604300
1987,2,20,-0.15239000,1.0667000,7,1.0775300
1987,2,21,0.12234200,1.1515501,6,1.1580300
1987,2,22,0.29604700,1.3801100,6,1.4115000
1987,2,23,0.36546400,1.5885299,6,1.6300300
1987,2,24,0.31505400,1.6247700,6,1.6550400
1987,2,25,0.10821400,1.7557499,6,1.7590801
1987,2,26,7.17282966E-02,1.8234600,6,1.8248700
1987,2,27,-0.11898000,1.9387800,7,1.9424300
1987,2,28,-0.50005001,1.9851201,7,2.0471301
1987,3,1,-1.1555300,1.5716500,7,1.9507300
1987,3,2,-1.4837000,1.4032400,8,2.0421700
1987,3,3,-1.6517500,0.95649201,8,1.9087000
1987,3,4,-1.8313000,0.38911000,8,1.8721800
1987,3,5,-1.8084400,1.91424005E-02,8,1.8085400
1987,3,6,-1.6487499,-0.13465001,1,1.6542400
1987,3,7,-1.5994700,-0.64498001,1,1.7246200
1987,3,8,-1.5896900,-1.0563999,1,1.9086900
1987,3,9,-1.6037700,-1.0167600,1,1.8989201
1987,3,10,-1.3471600,-1.3332400,1,1.8953600
1987,3,11,-0.80576998,-1.3863500,2,1.6035000
1987,3,12,-0.35725999,-1.7194400,2,1.7561700
1987,3,13,-0.15200999,-1.7974100,2,1.8038200
1987,3,14,4.52629998E-02,-1.8701299,3,1.8706700
1987,3,15,0.10220100,-1.8567100,3,1.8595200
1987,3,16,0.41428700,-1.7666700,3,1.8145900
1987,3,17,0.76163399,-1.5031700,3,1.6851200
1987,3,18,0.99760401,-1.2044300,3,1.5639300
1987,3,19,1.1005900,-0.79075998,4,1.3552099
1987,3,20,1.1107900,-0.72070003,4,1.3241100
1987,3,21,0.73484701,-0.49291000,4,0.88485003
1987,3,22,0.20920900,-0.15618999,4,0.26108399
1987,3,23,-0.39353001,5.85044995E-02,8,0.39785299
1987,3,24,-1.2630600,0.16700201,8,1.2740500
1987,3,25,-1.6214300,-0.16130000,1,1.6294301
1987,3,26,-1.6869700,-0.38613999,1,1.7306000
1987,3,27,-1.5771500,-0.80239999,1,1.7695301
1987,3,28,-1.8004301,-1.0416200,1,2.0800300
1987,3,29,-1.7934000,-1.1367100,1,2.1233001
1987,3,30,-1.7419800,-1.2316600,1,2.1334200
1987,3,31,-1.3616300,-1.3413301,1,1.9113300
1987,4,1,-0.98229998,-1.4611000,2,1.7606100
1987,4,2,-0.27175000,-1.2840600,2,1.3125000
1987,4,3,0.11833800,-1.2158300,3,1.2215800
1987,4,4,0.21782400,-1.2034100,3,1.2229600
1987,4,5,0.34312099,-0.44488001,3,0.56182897
